0.017041,0.382049,0.600910
0.320510,0.679489,0.000000
0.405185,0.591963,0.002852
0.996530,0.003470,0.000000
0.245307,0.708034,0.046659
0.000848,0.998903,0.000248
0.008798,0.209101,0.782101
0.519721,0.478361,0.001917
0.524897,0.403811,0.071293
0.991291,0.008709,0.000001
0.025102,0.046334,0.928564
0.989083,0.010893,0.000023
0.001390,0.969607,0.029003
0.568285,0.431687,0.000028
0.997615,0.002385,0.000000
0.503522,0.496459,0.000019
0.457093,0.542900,0.000007
0.321396,0.596745,0.081859
0.552128,0.444666,0.003206
0.749382,0.249047,0.001571
0.003412,0.995100,0.001488
0.993694,0.006306,0.000000
0.179406,0.766767,0.053827
0.021464,0.047104,0.931432
0.966883,0.033079,0.000038
0.955206,0.039446,0.005348
0.440613,0.559387,0.000000
0.927699,0.072301,0.000000
0.328758,0.562728,0.108514
0.004037,0.955903,0.040060
0.015795,0.705744,0.278461
0.012700,0.320021,0.667279
0.461222,0.512217,0.026560
0.995852,0.004148,0.000000
0.000446,0.001944,0.997609
0.319631,0.677214,0.003154
0.443681,0.553852,0.002467
0.998280,0.001720,0.000000
0.912179,0.087807,0.000015
0.996119,0.003881,0.000000
0.982738,0.017260,0.000001
0.001193,0.016956,0.981852
0.970059,0.029941,0.000000
0.017213,0.501713,0.481075
0.554656,0.445223,0.000120
0.040535,0.108769,0.850695
0.220641,0.779359,0.000000
0.002287,0.008473,0.989239
0.991280,0.008720,0.000000
0.132012,0.824730,0.043258
0.022950,0.737366,0.239684
0.402499,0.597494,0.000007
0.982566,0.017434,0.000000
0.994387,0.005611,0.000002
0.944002,0.055998,0.000000
0.996311,0.003689,0.000000
0.979780,0.020220,0.000000
0.423661,0.576147,0.000192
0.007317,0.969500,0.023183
0.961948,0.038052,0.000000
0.211449,0.771008,0.017543
0.473767,0.526207,0.000026
0.997535,0.002465,0.000000
0.997690,0.002310,0.000000
0.498427,0.501572,0.000000
0.994161,0.005839,0.000000
0.037946,0.496142,0.465911
0.995659,0.004340,0.000002
0.990303,0.009696,0.000001
0.005042,0.961311,0.033647
0.457277,0.527236,0.015487
0.288984,0.710994,0.000022
0.087456,0.435405,0.477140
0.487849,0.498658,0.013493
0.013670,0.661387,0.324943
0.161555,0.837807,0.000639
0.417632,0.582368,0.000001
0.023211,0.468622,0.508167
0.284795,0.715093,0.000113
0.005538,0.989466,0.004997
0.337220,0.658851,0.003929
0.987277,0.012723,0.000000
0.928443,0.071557,0.000000
0.487002,0.512958,0.000039
0.507317,0.492643,0.000040
0.984247,0.015753,0.000000
0.995052,0.004948,0.000000
0.045823,0.157250,0.796927
0.010484,0.340770,0.648746
0.985534,0.014466,0.000000
0.057318,0.693546,0.249136
0.988244,0.011756,0.000000
0.007117,0.010375,0.982508
0.995512,0.004489,0.000000
0.432657,0.563465,0.003878
0.994916,0.005084,0.000000
0.948332,0.033375,0.018293
0.995681,0.004319,0.000000
0.988501,0.011499,0.000000
0.994360,0.005640,0.000000
0.870597,0.101196,0.028208
0.392238,0.607759,0.000003
0.996077,0.003923,0.000000
0.295702,0.703893,0.000405
0.000821,0.997181,0.001998
0.990383,0.009617,0.000000
