0.069246,0.720957,0.209797
0.013195,0.654716,0.332089
0.972149,0.027850,0.000000
0.923664,0.076019,0.000317
0.990102,0.009898,0.000000
0.147424,0.679643,0.172933
0.000896,0.002269,0.996836
0.214476,0.785518,0.000006
0.395952,0.602733,0.001315
0.439385,0.522547,0.038068
0.994498,0.005501,0.000001
0.597153,0.301759,0.101088
0.832751,0.162727,0.004522
0.056671,0.470879,0.472449
0.994514,0.005486,0.000000
0.403213,0.589975,0.006811
0.115209,0.532533,0.352259
0.989247,0.010753,0.000000
0.991535,0.008465,0.000000
0.996683,0.003317,0.000000
0.003187,0.992476,0.004337
0.988359,0.011641,0.000000
0.012284,0.405788,0.581929
0.948502,0.051498,0.000000
0.000052,0.000108,0.999840
0.336060,0.191013,0.472927
0.991397,0.008603,0.000000
0.993497,0.006504,0.000000
0.480919,0.302783,0.216298
0.314397,0.366716,0.318887
0.607365,0.392634,0.000001
0.789496,0.198101,0.012403
0.284025,0.715971,0.000004
0.983621,0.016379,0.000000
0.520032,0.479911,0.000057
0.000058,0.000159,0.999783
0.824529,0.173055,0.002416
0.243363,0.321303,0.435334
0.405913,0.584394,0.009693
0.034099,0.155451,0.810450
0.979010,0.020991,0.000000
0.598541,0.401426,0.000033
0.000070,0.000087,0.999844
0.298640,0.701353,0.000008
0.990138,0.009862,0.000000
0.995483,0.004517,0.000000
0.345902,0.543500,0.110598
0.996824,0.003177,0.000000
0.013787,0.101426,0.884787
0.006294,0.970984,0.022721
0.968791,0.031170,0.000039
0.828571,0.171419,0.000009
0.000868,0.998338,0.000794
0.023570,0.112593,0.863837
0.005104,0.208633,0.786262
0.052574,0.447990,0.499436
0.332864,0.667043,0.000093
0.057938,0.267707,0.674354
0.990591,0.009409,0.000000
0.764485,0.203961,0.031554
0.298072,0.681230,0.020698
0.165105,0.327789,0.507106
0.399035,0.154913,0.446052
0.993163,0.006837,0.000000
0.065899,0.478156,0.455945
0.472463,0.527536,0.000001
0.500599,0.498866,0.000535
0.004276,0.988732,0.006992
0.050906,0.396155,0.552939
0.506346,0.493416,0.000238
0.016812,0.546653,0.436535
0.014454,0.081562,0.903984
0.966668,0.033329,0.000002
0.358006,0.620984,0.021010
0.982358,0.017642,0.000001
0.984183,0.015817,0.000000
0.223914,0.776085,0.000001
0.962664,0.037336,0.000000
0.001429,0.993541,0.005030
0.030693,0.161141,0.808165
0.955381,0.044573,0.000046
0.666530,0.289160,0.044309
0.996013,0.003987,0.000000
0.171998,0.827693,0.000309
0.246024,0.752732,0.001244
0.002365,0.995978,0.001657
0.994814,0.005186,0.000000
0.143597,0.829424,0.026979
0.666865,0.332835,0.000299
0.013798,0.108721,0.877480
0.468074,0.531914,0.000012
0.289920,0.663338,0.046742
0.022005,0.253430,0.724565
0.001801,0.998151,0.000049
0.161758,0.830212,0.008030
0.985427,0.014573,0.000000
0.788720,0.200655,0.010626
0.464007,0.535602,0.000391
0.368210,0.631775,0.000015
0.995221,0.004779,0.000000
0.001293,0.989200,0.009508
0.377258,0.622737,0.000005
0.927290,0.072708,0.000002
0.427289,0.551810,0.020902
0.039808,0.390949,0.569244
0.993242,0.006758,0.000000
0.006816,0.244290,0.748894
0.005171,0.938295,0.056534
0.947493,0.051007,0.001500
0.019388,0.511509,0.469102
0.127361,0.394758,0.477881
0.456884,0.542897,0.000219
0.989657,0.010343,0.000000
0.023104,0.267532,0.709364
0.017131,0.060626,0.922244
0.946422,0.053578,0.000000
0.966646,0.029406,0.003948
0.995476,0.004524,0.000000
0.985035,0.014909,0.000056
0.203589,0.741759,0.054652
0.995318,0.004682,0.000000
0.985580,0.014420,0.000000
0.893753,0.106247,0.000000
0.982099,0.017901,0.000000
0.130272,0.868524,0.001204
0.518403,0.480079,0.001517
0.034109,0.313628,0.652264
0.108915,0.444650,0.446435
0.412210,0.587789,0.000001
0.032692,0.071819,0.895488
0.041291,0.460501,0.498208
0.023108,0.335721,0.641171
0.326820,0.673176,0.000004
0.005440,0.011367,0.983193
0.725976,0.273488,0.000536
