0.011931,0.145603,0.842467
0.237724,0.759787,0.002489
0.011360,0.184925,0.803714
0.012420,0.253553,0.734027
0.694792,0.304585,0.000623
0.670499,0.328073,0.001428
0.012395,0.131034,0.856571
0.572597,0.423933,0.003469
0.019359,0.174520,0.806121
0.010060,0.100793,0.889147
0.619798,0.375006,0.005196
0.055897,0.629785,0.314318
0.010041,0.156258,0.833701
0.464678,0.526569,0.008753
0.675397,0.324419,0.000184
0.658129,0.338904,0.002967
0.687783,0.311210,0.001007
0.008350,0.263845,0.727805
0.640057,0.359228,0.000715
0.425060,0.572533,0.002406
0.673842,0.325892,0.000266
0.013018,0.183735,0.803248
0.715066,0.284071,0.000863
0.009385,0.177293,0.813322
0.011634,0.177516,0.810851
0.584609,0.393079,0.022312
0.013034,0.170642,0.816324
0.614826,0.384017,0.001157
0.012648,0.124515,0.862837
0.769027,0.230716,0.000258
0.012191,0.195405,0.792403
0.757731,0.242023,0.000246
0.686811,0.312605,0.000584
0.521838,0.475351,0.002811
0.009248,0.235431,0.755322
0.014328,0.281007,0.704665
0.777527,0.222304,0.000169
0.012607,0.140218,0.847175
0.672363,0.326610,0.001027
0.631109,0.367851,0.001040
0.007861,0.163214,0.828924
0.006912,0.107456,0.885632
0.718980,0.280904,0.000116
0.833702,0.166145,0.000153
0.016839,0.207701,0.775461
0.710859,0.285945,0.003196
0.016376,0.245558,0.738066
0.732724,0.267128,0.000148
0.544095,0.454999,0.000906
0.604775,0.391303,0.003922
0.736766,0.263010,0.000225
0.781478,0.218401,0.000121
0.400426,0.542459,0.057115
0.014819,0.219414,0.765766
0.765421,0.234387,0.000192
0.784575,0.215257,0.000168
0.531352,0.462474,0.006174
0.552605,0.444697,0.002698
0.015907,0.157714,0.826379
0.662641,0.336390,0.000969
0.010519,0.370378,0.619103
0.011192,0.142247,0.846561
0.013431,0.213656,0.772913
0.819525,0.180439,0.000036
0.011839,0.141023,0.847138
0.751132,0.248516,0.000352
0.737956,0.261861,0.000182
0.666784,0.332242,0.000974
0.289197,0.618882,0.091922
0.774933,0.224722,0.000345
0.695515,0.303344,0.001141
0.809662,0.190190,0.000148
0.761449,0.238199,0.000352
0.436596,0.552671,0.010734
0.014558,0.185531,0.799911
0.012713,0.147272,0.840015
0.605483,0.393262,0.001255
0.011755,0.221020,0.767225
0.007071,0.174104,0.818825
0.575648,0.423686,0.000667
0.419080,0.575308,0.005613
0.708698,0.290408,0.000894
0.607492,0.384026,0.008483
0.006550,0.130404,0.863046
0.564635,0.431945,0.003421
0.745629,0.251324,0.003047
0.858780,0.141207,0.000014
0.763520,0.236367,0.000113
0.445960,0.553330,0.000710
0.768091,0.231520,0.000390
0.565551,0.419191,0.015258
0.641430,0.354756,0.003814
0.752251,0.247638,0.000111
0.008678,0.145545,0.845776
0.648925,0.344195,0.006880
0.013582,0.093537,0.892881
0.548904,0.443985,0.007112
0.016218,0.169090,0.814692
0.751143,0.244668,0.004188
0.640846,0.354539,0.004615
0.661888,0.337489,0.000623
0.011041,0.123898,0.865061
0.712933,0.286738,0.000330
0.714012,0.284994,0.000994
0.652262,0.347177,0.000561
0.011169,0.325233,0.663598
0.016294,0.147930,0.835776
0.789741,0.209883,0.000375
0.009231,0.121186,0.869583
0.818042,0.181683,0.000275
0.009969,0.230952,0.759078
0.744722,0.254564,0.000714
0.009841,0.090391,0.899768
0.801681,0.198235,0.000085
0.606891,0.391972,0.001137
0.011786,0.135018,0.853195
0.720310,0.279428,0.000262
0.581772,0.414290,0.003938
0.316157,0.657486,0.026357
0.805192,0.194614,0.000193
0.814041,0.185908,0.000050
0.428123,0.570311,0.001566
0.288820,0.225925,0.485255
0.714626,0.283534,0.001840
0.009359,0.155225,0.835415
0.014102,0.173168,0.812730
0.413462,0.583726,0.002812
0.015452,0.312450,0.672098
0.049566,0.407400,0.543035
0.007990,0.127541,0.864469
0.014268,0.226950,0.758782
0.563140,0.435684,0.001175
0.562388,0.436172,0.001441
0.560048,0.436934,0.003018
0.190794,0.213766,0.595440
0.538271,0.454391,0.007338
0.755974,0.243615,0.000410
0.669805,0.329138,0.001058
0.088788,0.243669,0.667543
0.679508,0.319803,0.000689
0.700946,0.297369,0.001685
0.539765,0.454476,0.005759
0.015437,0.146595,0.837968
0.362095,0.510442,0.127463
0.722192,0.276675,0.001133
0.718450,0.281362,0.000188
0.618140,0.377290,0.004569
0.757063,0.235495,0.007443
0.720915,0.278614,0.000472
0.678720,0.320224,0.001056
0.758318,0.241458,0.000224
0.674183,0.324640,0.001177
0.694809,0.304652,0.000539
0.599405,0.400025,0.000570
0.616106,0.383721,0.000173
0.869490,0.130467,0.000044
0.821238,0.178589,0.000173
0.011708,0.225272,0.763020
0.695650,0.303535,0.000816
0.763331,0.236310,0.000359
0.761141,0.237732,0.001127
0.629805,0.358821,0.011373
0.011879,0.194879,0.793242
0.591243,0.408227,0.000529
0.550360,0.448574,0.001066
0.621210,0.377762,0.001028
0.009675,0.154274,0.836052
0.008393,0.160293,0.831314
0.733444,0.266128,0.000429
0.699268,0.300289,0.000443
0.697318,0.301006,0.001676
0.706778,0.291752,0.001470
0.578749,0.417975,0.003275
0.548462,0.450545,0.000993
0.761452,0.238242,0.000306
0.016302,0.155780,0.827918
0.624980,0.374531,0.000488
0.488840,0.505835,0.005326
0.539521,0.455444,0.005035
0.225830,0.768956,0.005214
0.779021,0.220524,0.000455
0.877756,0.122200,0.000044
0.014058,0.397604,0.588338
0.157222,0.154826,0.687952
0.008641,0.209162,0.782197
0.008853,0.137780,0.853367
0.008836,0.159856,0.831308
0.488913,0.509128,0.001960
0.716540,0.283075,0.000385
0.328333,0.329357,0.342310
0.804013,0.195816,0.000171
0.019305,0.379824,0.600871
0.343735,0.655233,0.001033
0.316357,0.668677,0.014966
0.648697,0.350840,0.000463
0.305378,0.684194,0.010428
0.766165,0.233716,0.000119
0.824742,0.175168,0.000090
0.013107,0.212816,0.774077
0.010089,0.201240,0.788672
0.546532,0.448689,0.004779
0.103045,0.124022,0.772933
0.574067,0.418645,0.007288
0.015151,0.210968,0.773880
0.010393,0.224694,0.764913
0.561340,0.434224,0.004436
0.011422,0.108724,0.879853
0.008828,0.234409,0.756763
0.667183,0.327863,0.004954
0.710327,0.288789,0.000884
0.733504,0.263492,0.003005
0.011372,0.274971,0.713657
0.722934,0.275797,0.001269
0.600140,0.399067,0.000793
0.765039,0.234462,0.000499
0.434729,0.561800,0.003471
0.011275,0.126800,0.861926
0.792979,0.206955,0.000065
0.753245,0.246382,0.000373
0.680948,0.317758,0.001294
0.010022,0.174033,0.815944
0.751924,0.247821,0.000255
0.006596,0.149759,0.843646
0.007679,0.229205,0.763116
0.818512,0.181367,0.000121
0.009832,0.153827,0.836341
0.600433,0.397872,0.001696
0.013708,0.180464,0.805828
0.013924,0.336117,0.649959
0.011094,0.211883,0.777024
0.769473,0.230014,0.000513
0.759113,0.240613,0.000274
0.709436,0.290190,0.000374
0.633765,0.365002,0.001233
0.732483,0.265655,0.001862
0.584739,0.412446,0.002815
0.177300,0.754399,0.068301
0.632636,0.361198,0.006166
0.562085,0.428255,0.009660
0.772486,0.227214,0.000300
0.470156,0.528200,0.001644
0.838683,0.161225,0.000092
0.565164,0.434052,0.000785
0.008759,0.105802,0.885439
0.614648,0.381160,0.004192
0.650829,0.348222,0.000949
0.659938,0.334749,0.005313
0.801659,0.198220,0.000121
0.678600,0.315414,0.005986
0.010223,0.137853,0.851924
0.007479,0.166587,0.825933
0.623219,0.375709,0.001072
0.803742,0.195543,0.000715
0.388306,0.598575,0.013119
0.434929,0.545015,0.020056
0.889310,0.110671,0.000018
0.014620,0.242800,0.742580
0.671060,0.327423,0.001517
0.009477,0.112153,0.878370
0.650227,0.347147,0.002626
0.512603,0.486064,0.001334
0.806587,0.193090,0.000323
0.011528,0.178997,0.809475
0.662701,0.337091,0.000208
0.814526,0.185404,0.000070
0.753637,0.246121,0.000242
0.206979,0.769990,0.023031
0.741278,0.256961,0.001762
0.584951,0.413419,0.001629
0.578106,0.419099,0.002795
0.811576,0.188264,0.000159
0.012237,0.152764,0.834999
0.411547,0.582933,0.005519
0.010198,0.154300,0.835502
0.518530,0.480716,0.000754
0.774160,0.225662,0.000178
0.727681,0.271816,0.000503
0.638988,0.359084,0.001927
0.746355,0.252893,0.000752
0.605458,0.390398,0.004144
0.142129,0.560016,0.297855
0.299038,0.633940,0.067022
0.010135,0.140319,0.849546
0.558246,0.441094,0.000661
0.763288,0.236623,0.000089
0.762735,0.237029,0.000237
