0.038745,0.281096,0.156847,0.053446,0.166019,0.112158,0.055068,0.035297,0.043370,0.057953
0.052533,0.316283,0.076856,0.091205,0.074662,0.094399,0.102952,0.090449,0.067425,0.033237
0.049587,0.204964,0.070237,0.085037,0.160584,0.056845,0.136249,0.102884,0.098460,0.035152
0.065695,0.127959,0.088274,0.105860,0.117303,0.116770,0.111344,0.078785,0.088252,0.099759
0.109102,0.216827,0.037130,0.090769,0.074226,0.116729,0.112490,0.027142,0.099784,0.115800
0.032370,0.360020,0.047131,0.033257,0.020406,0.048439,0.374923,0.029764,0.038000,0.015690
0.054349,0.216643,0.068535,0.036843,0.285228,0.114820,0.055900,0.051582,0.071858,0.044243
0.106424,0.196005,0.043452,0.073053,0.071432,0.168905,0.083053,0.092148,0.086162,0.079366
0.050024,0.105220,0.075694,0.118954,0.096617,0.124064,0.215681,0.074731,0.038295,0.100720
0.051820,0.140283,0.119389,0.121723,0.100256,0.048718,0.113263,0.090237,0.067151,0.147160
0.066783,0.092388,0.254473,0.076778,0.152728,0.073946,0.078488,0.042513,0.087328,0.074576
0.069618,0.131876,0.126787,0.127492,0.093318,0.057303,0.126872,0.107127,0.054527,0.105080
0.033761,0.318255,0.068567,0.048798,0.034168,0.029310,0.361213,0.030699,0.027382,0.047848
0.060869,0.211401,0.143592,0.088638,0.076138,0.085893,0.086994,0.069879,0.075761,0.100834
0.082494,0.074902,0.091031,0.117534,0.089183,0.114464,0.112070,0.107684,0.085400,0.125236
0.033215,0.116760,0.118336,0.087311,0.047834,0.099660,0.272762,0.079574,0.064825,0.079723
0.052773,0.291902,0.103964,0.092473,0.054571,0.088468,0.080688,0.090945,0.066087,0.078130
0.054508,0.350728,0.103691,0.079885,0.044159,0.041825,0.081522,0.061525,0.074651,0.107506
0.058997,0.068687,0.091167,0.077643,0.116274,0.063607,0.206471,0.133227,0.081442,0.102483
0.085617,0.278795,0.113784,0.086349,0.058089,0.034396,0.103236,0.086045,0.065408,0.088281
0.057486,0.265053,0.086219,0.063901,0.048292,0.053052,0.282413,0.034758,0.027621,0.081204
0.019626,0.100666,0.062264,0.091516,0.075825,0.189021,0.144577,0.109059,0.103020,0.104426
0.066847,0.128769,0.078164,0.106194,0.063455,0.107948,0.246397,0.025637,0.079588,0.097003
0.087829,0.061886,0.272833,0.076186,0.169041,0.098671,0.067587,0.042709,0.048915,0.074343
0.090555,0.141127,0.048032,0.123039,0.057031,0.036217,0.137196,0.158095,0.099312,0.109395
0.025375,0.102983,0.091161,0.126097,0.136739,0.088601,0.159194,0.027638,0.097025,0.145188
0.100584,0.041822,0.101930,0.078567,0.091643,0.079305,0.263345,0.051602,0.113881,0.077320
0.055787,0.106740,0.211113,0.092151,0.072312,0.104769,0.104383,0.073577,0.070412,0.108754
0.037927,0.235973,0.057393,0.113878,0.043085,0.143112,0.113409,0.080807,0.047978,0.126439
0.126734,0.304170,0.048742,0.028765,0.030020,0.028348,0.299663,0.025880,0.074731,0.032947
0.021164,0.276439,0.108885,0.063101,0.044973,0.101819,0.190503,0.057696,0.071237,0.064183
0.019479,0.229516,0.187364,0.050880,0.307216,0.057462,0.035508,0.028285,0.037072,0.047219
0.069787,0.198727,0.031097,0.113566,0.080913,0.103519,0.113153,0.024564,0.137719,0.126955
0.060217,0.094030,0.134525,0.134802,0.099221,0.035228,0.133504,0.098622,0.078993,0.130858
0.020557,0.073108,0.322770,0.037826,0.243013,0.094842,0.065081,0.054771,0.033775,0.054256
0.071712,0.089223,0.104286,0.093146,0.045273,0.080658,0.299367,0.024213,0.084207,0.107915
0.058258,0.252489,0.106963,0.110233,0.064504,0.044525,0.081176,0.095021,0.069398,0.117433
0.095887,0.126822,0.095361,0.131431,0.085968,0.042529,0.105818,0.088232,0.098931,0.129021
0.066380,0.064995,0.203000,0.088434,0.092221,0.099830,0.113022,0.083669,0.093371,0.095079
0.084069,0.114945,0.116185,0.064545,0.094336,0.130916,0.095466,0.097946,0.077127,0.124464
0.088329,0.105562,0.046877,0.124991,0.100116,0.172366,0.111713,0.094249,0.054062,0.101735
