0.000000,0.000001,0.000181,0.975160,0.024658
0.000001,0.000020,0.000711,0.769518,0.229750
0.000001,0.000003,0.000291,0.900964,0.098741
0.000000,0.000007,0.000290,0.910219,0.089484
0.000000,0.000001,0.000058,0.691873,0.308067
0.000000,0.000001,0.000050,0.591349,0.408600
0.000000,0.000000,0.000027,0.998020,0.001953
0.000000,0.000001,0.000033,0.241567,0.758399
0.000000,0.000004,0.000264,0.917796,0.081935
0.000000,0.000001,0.000096,0.984223,0.015680
0.000000,0.000005,0.000412,0.713266,0.286317
0.000000,0.000001,0.000057,0.426355,0.573587
0.000000,0.000005,0.000423,0.916184,0.083388
0.000000,0.000000,0.000006,0.394393,0.605601
0.000000,0.000000,0.000010,0.506725,0.493265
0.000000,0.000002,0.000166,0.922898,0.076934
0.000000,0.000001,0.000042,0.624855,0.375102
0.000000,0.000002,0.000210,0.655273,0.344515
0.000000,0.000001,0.000110,0.753183,0.246706
0.000000,0.000000,0.000083,0.935085,0.064832
0.000000,0.000003,0.000148,0.227746,0.772103
0.000001,0.000006,0.000760,0.957695,0.041539
0.000001,0.000011,0.000707,0.887164,0.112117
0.000000,0.000000,0.000022,0.701950,0.298027
0.000000,0.000000,0.000025,0.778607,0.221368
0.000000,0.000000,0.000001,0.936380,0.063619
0.000000,0.000004,0.000151,0.285842,0.714003
0.000000,0.000007,0.000468,0.866247,0.133279
0.000000,0.000002,0.000050,0.492153,0.507796
0.000000,0.000000,0.000017,0.548684,0.451299
0.000001,0.000013,0.000856,0.999027,0.000104
0.000000,0.000004,0.000289,0.775462,0.224245
0.000000,0.000001,0.000078,0.968078,0.031843
0.000000,0.000003,0.000110,0.562500,0.437386
0.000000,0.000008,0.000291,0.503818,0.495882
0.000000,0.000000,0.000030,0.626585,0.373384
0.000000,0.000000,0.000033,0.977896,0.022071
0.000000,0.000001,0.000037,0.545226,0.454737
0.000000,0.000001,0.000121,0.889800,0.110077
0.000000,0.000000,0.000006,0.030814,0.969180
0.000000,0.000006,0.000446,0.935368,0.064180
0.000000,0.000000,0.000019,0.506425,0.493555
0.000000,0.000005,0.000178,0.491955,0.507861
0.000000,0.000000,0.000053,0.916983,0.082963
0.000000,0.000000,0.000042,0.801253,0.198705
0.000000,0.000002,0.000121,0.672018,0.327859
0.000000,0.000003,0.000153,0.568354,0.431490
0.000001,0.000008,0.000484,0.624918,0.374589
0.000000,0.000003,0.000154,0.437320,0.562522
0.000001,0.000013,0.001269,0.997208,0.001510
0.000000,0.000001,0.000042,0.473428,0.526529
0.000000,0.000003,0.000243,0.814492,0.185261
0.000000,0.000003,0.000174,0.718621,0.281202
0.000001,0.000010,0.000344,0.661292,0.338353
0.000000,0.000002,0.000128,0.720090,0.279781
0.000000,0.000001,0.000041,0.471574,0.528385
0.000000,0.000007,0.000501,0.628583,0.370910
0.000000,0.000000,0.000006,0.063050,0.936944
0.000000,0.000000,0.000000,0.209641,0.790359
0.000000,0.000003,0.000141,0.409029,0.590826
0.000000,0.000005,0.000236,0.424706,0.575053
0.000000,0.000001,0.000044,0.771078,0.228877
0.000000,0.000000,0.000006,0.881526,0.118468
0.000000,0.000002,0.000042,0.412098,0.587859
0.000001,0.000011,0.000493,0.416282,0.583214
0.000000,0.000000,0.000061,0.847019,0.152919
0.000000,0.000001,0.000033,0.457220,0.542746
0.000000,0.000000,0.000020,0.271448,0.728532
0.000000,0.000002,0.000125,0.733579,0.266294
0.000000,0.000001,0.000057,0.663916,0.336025
0.000000,0.000002,0.000146,0.554263,0.445589
0.000000,0.000007,0.000341,0.779607,0.220044
0.000000,0.000000,0.000019,0.895100,0.104881
0.000000,0.000001,0.000074,0.871909,0.128016
0.000000,0.000000,0.000046,0.916126,0.083827
0.000000,0.000006,0.000244,0.771070,0.228680
0.000000,0.000001,0.000112,0.978397,0.021489
0.000000,0.000001,0.000043,0.358791,0.641166
0.000000,0.000001,0.000027,0.314561,0.685412
0.000001,0.000013,0.001385,0.996842,0.001760
0.000001,0.000008,0.000838,0.995456,0.003696
0.000000,0.000001,0.000099,0.452054,0.547846
0.000000,0.000004,0.000182,0.413571,0.586243
0.000000,0.000000,0.000008,0.957734,0.042258
0.000001,0.000006,0.000541,0.971862,0.027590
0.000000,0.000001,0.000110,0.969580,0.030309
0.000000,0.000000,0.000019,0.554979,0.445002
0.000000,0.000001,0.000111,0.828366,0.171521
0.000000,0.000004,0.000310,0.852937,0.146748
0.000000,0.000004,0.000128,0.623026,0.376841
0.000000,0.000005,0.000194,0.573239,0.426560
0.000000,0.000003,0.000153,0.461055,0.538788
