0.119323,0.135932,0.118671,0.128619,0.054757,0.085502,0.063075,0.064270,0.138979,0.090871
0.080220,0.075671,0.053268,0.110452,0.081754,0.113981,0.065333,0.261072,0.083875,0.074373
0.089888,0.081609,0.114320,0.077495,0.064007,0.115217,0.076199,0.261692,0.069903,0.049670
0.026982,0.022748,0.026998,0.025474,0.398736,0.081570,0.338730,0.015491,0.035322,0.027948
0.101932,0.074853,0.112184,0.059333,0.068682,0.076819,0.114984,0.261568,0.073832,0.055815
0.057704,0.075734,0.043620,0.039986,0.259662,0.089149,0.245395,0.093574,0.043625,0.051550
0.119190,0.135487,0.089084,0.098594,0.088176,0.097093,0.068557,0.071029,0.086618,0.146172
0.081315,0.109347,0.109169,0.083453,0.045449,0.084064,0.117770,0.173588,0.127992,0.067852
0.105458,0.153679,0.100575,0.107608,0.094293,0.104798,0.097858,0.073595,0.088251,0.073884
0.034680,0.049275,0.029592,0.022192,0.364092,0.074028,0.312708,0.045706,0.044505,0.023222
0.102058,0.148576,0.077001,0.070585,0.071340,0.099771,0.066831,0.079232,0.198728,0.085878
0.067234,0.067929,0.046771,0.045271,0.295894,0.081563,0.265689,0.035230,0.070541,0.023877
0.023960,0.026822,0.039647,0.041492,0.391219,0.066664,0.324243,0.025217,0.034493,0.026244
0.105118,0.100709,0.063295,0.131685,0.089722,0.133301,0.120935,0.060473,0.088006,0.106755
0.036432,0.053391,0.052231,0.025210,0.356940,0.064905,0.304723,0.023500,0.059572,0.023095
0.117537,0.138628,0.090815,0.079758,0.072845,0.115359,0.087246,0.088143,0.137040,0.072629
0.104013,0.116438,0.076871,0.072474,0.072795,0.094787,0.120810,0.072193,0.180674,0.088944
0.084408,0.115570,0.098193,0.066253,0.066655,0.125498,0.149948,0.053763,0.078563,0.161148
0.086011,0.158301,0.065782,0.139115,0.086789,0.084752,0.066679,0.083466,0.151495,0.077610
0.036260,0.034000,0.066871,0.056234,0.318460,0.091562,0.283701,0.037285,0.035082,0.040545
0.035798,0.065126,0.053997,0.031420,0.302140,0.077098,0.270132,0.033935,0.059658,0.070696
0.041100,0.039167,0.036079,0.029906,0.373702,0.066510,0.316299,0.031017,0.042406,0.023813
0.158163,0.075026,0.088146,0.124184,0.069493,0.180345,0.114899,0.051852,0.083219,0.054673
0.038843,0.041661,0.038150,0.027662,0.318786,0.098422,0.285628,0.057611,0.056583,0.036654
0.030244,0.048736,0.040410,0.037934,0.355894,0.075178,0.307543,0.039073,0.029913,0.035076
0.071567,0.101165,0.122758,0.084903,0.073220,0.099935,0.121091,0.045218,0.214763,0.065381
0.141997,0.130298,0.047914,0.079586,0.067732,0.098832,0.052316,0.235732,0.065366,0.080227
0.027031,0.024820,0.021094,0.031886,0.406587,0.065609,0.340452,0.020250,0.026501,0.035770
0.088401,0.139126,0.138542,0.091758,0.069301,0.074194,0.086252,0.095975,0.136845,0.079606
0.092020,0.139704,0.157639,0.108344,0.093896,0.086554,0.097198,0.059356,0.092055,0.073234
0.096128,0.174888,0.130289,0.060751,0.050008,0.071182,0.092953,0.070428,0.163880,0.089492
0.101273,0.140809,0.088606,0.095657,0.083225,0.116457,0.089745,0.094514,0.136006,0.053706
0.033444,0.063334,0.037025,0.051739,0.313360,0.095606,0.285378,0.041336,0.044973,0.033805
0.061310,0.044161,0.029559,0.062129,0.339345,0.063468,0.290496,0.019350,0.057249,0.032934
0.091084,0.088564,0.088525,0.127514,0.089310,0.117319,0.067451,0.096993,0.086398,0.146842
0.083418,0.127879,0.108535,0.089181,0.085097,0.074317,0.095462,0.064421,0.207228,0.064461
0.092414,0.124055,0.132878,0.124450,0.064649,0.105125,0.100522,0.098871,0.072381,0.084654
0.138875,0.091493,0.092725,0.072550,0.058806,0.072202,0.108694,0.045705,0.233285,0.085664
0.100261,0.082504,0.122222,0.100621,0.088317,0.086440,0.120396,0.098473,0.132011,0.068756
0.123127,0.133967,0.085260,0.050425,0.069328,0.092162,0.062082,0.159030,0.172525,0.052094
0.118053,0.162864,0.114613,0.063475,0.089224,0.076273,0.134136,0.080567,0.106985,0.053810
0.103759,0.085883,0.073436,0.089767,0.079124,0.087317,0.086435,0.101237,0.181913,0.111128
0.128131,0.129044,0.101152,0.138593,0.075940,0.087364,0.083000,0.070985,0.078723,0.107069
0.093064,0.142340,0.056160,0.145123,0.089670,0.113845,0.137057,0.091457,0.073111,0.058173
0.036149,0.050841,0.040048,0.059859,0.324479,0.088013,0.285485,0.041032,0.033754,0.040339
0.161127,0.082036,0.120274,0.101098,0.081717,0.102907,0.072496,0.057866,0.114475,0.106004
0.036162,0.083236,0.022096,0.034987,0.354712,0.067893,0.302309,0.023313,0.053437,0.021855
0.097922,0.129639,0.065322,0.077715,0.083912,0.106057,0.064899,0.107833,0.120483,0.146217
0.089920,0.084085,0.089717,0.071069,0.077087,0.210626,0.102649,0.113554,0.085485,0.075809
0.120849,0.102564,0.087451,0.115908,0.087710,0.079782,0.112043,0.108170,0.131106,0.054417
0.040645,0.080788,0.053984,0.042559,0.307778,0.071815,0.271330,0.034958,0.058620,0.037524
0.093917,0.128405,0.097170,0.148323,0.088459,0.087817,0.081390,0.106624,0.089080,0.078814
0.125433,0.132727,0.122932,0.079847,0.088133,0.103217,0.117010,0.058183,0.079161,0.093357
0.043922,0.065742,0.055956,0.060964,0.275759,0.094168,0.252942,0.041151,0.062694,0.046702
0.096494,0.117977,0.134094,0.090642,0.057891,0.108263,0.130575,0.074790,0.130018,0.059256
0.044756,0.066456,0.034958,0.033521,0.349947,0.072092,0.300474,0.023092,0.048119,0.026585
0.030870,0.044724,0.029073,0.031074,0.370339,0.071587,0.312040,0.030151,0.047779,0.032362
0.093494,0.155135,0.061166,0.090716,0.090752,0.124033,0.060323,0.119362,0.114098,0.090922
0.098519,0.108310,0.142567,0.084511,0.094603,0.120335,0.119201,0.096196,0.079526,0.056232
0.175785,0.084702,0.114256,0.068109,0.058956,0.083404,0.066366,0.089998,0.159969,0.098456
0.062175,0.057987,0.047090,0.069481,0.262574,0.099874,0.240420,0.058197,0.053678,0.048522
0.096229,0.125537,0.134038,0.078511,0.078689,0.073493,0.110056,0.097244,0.133660,0.072542
0.063864,0.077066,0.047638,0.061297,0.275492,0.089579,0.245873,0.043050,0.053711,0.042429
