0.039759,0.025758,0.041016,0.025085,0.517814,0.080440,0.168982,0.019599,0.029417,0.052129
0.057441,0.279719,0.042775,0.041933,0.058466,0.095233,0.062822,0.044918,0.278115,0.038577
0.205750,0.077078,0.091083,0.127381,0.084602,0.102059,0.084844,0.024439,0.104901,0.097862
0.078173,0.115932,0.058892,0.185340,0.068935,0.074369,0.203796,0.067406,0.085279,0.061878
0.070342,0.072713,0.086240,0.107575,0.091676,0.096342,0.103246,0.076552,0.187972,0.107342
0.054317,0.110650,0.035380,0.082655,0.061563,0.135393,0.291461,0.106978,0.082758,0.038845
0.037436,0.060996,0.093284,0.101136,0.433606,0.069649,0.057079,0.051939,0.034882,0.059994
0.107684,0.081621,0.063568,0.040055,0.040683,0.127014,0.338969,0.052786,0.103250,0.044370
0.037890,0.313780,0.068500,0.057767,0.037047,0.278747,0.092105,0.044359,0.029193,0.040613
0.030231,0.074513,0.031023,0.179249,0.043486,0.120315,0.210138,0.135118,0.076103,0.099823
0.091545,0.147582,0.112859,0.099930,0.076080,0.061585,0.177818,0.076713,0.069312,0.086576
0.044034,0.129922,0.305080,0.098027,0.056153,0.077252,0.100665,0.052559,0.038991,0.097317
0.044404,0.103817,0.096002,0.084043,0.052970,0.245279,0.197945,0.023483,0.062664,0.089393
0.054594,0.111777,0.322522,0.056806,0.075323,0.205439,0.058971,0.055888,0.031152,0.027528
0.046117,0.084487,0.133699,0.106055,0.120696,0.057480,0.130449,0.123290,0.078334,0.119392
0.074995,0.278968,0.038548,0.108329,0.099702,0.053443,0.126266,0.049734,0.076820,0.093196
0.026848,0.028161,0.367160,0.018920,0.206960,0.087575,0.021253,0.027851,0.198810,0.016461
0.076919,0.119089,0.043228,0.130603,0.043233,0.315416,0.121762,0.057349,0.054767,0.037634
0.069622,0.125151,0.122031,0.066579,0.094659,0.169133,0.095962,0.092172,0.075148,0.089544
0.136267,0.076240,0.100338,0.118709,0.089737,0.145112,0.097149,0.070201,0.074034,0.092213
0.072859,0.348021,0.058834,0.045291,0.021900,0.024474,0.267056,0.020594,0.087217,0.053756
0.084986,0.143871,0.035230,0.075227,0.084414,0.187756,0.147733,0.113198,0.054571,0.073015
0.039886,0.212263,0.084088,0.071018,0.329782,0.072713,0.061048,0.028262,0.030398,0.070543
0.088041,0.112622,0.257315,0.084149,0.043325,0.068683,0.061031,0.055490,0.148404,0.080941
0.038443,0.126459,0.088773,0.115818,0.283694,0.073671,0.132692,0.052309,0.048111,0.040031
0.058369,0.093881,0.347406,0.095330,0.079722,0.059828,0.084009,0.043007,0.048797,0.089651
0.097266,0.084804,0.073876,0.083241,0.077470,0.160318,0.084099,0.075495,0.175482,0.087950
0.091354,0.102771,0.112410,0.088551,0.063469,0.111006,0.113526,0.115818,0.098010,0.103085
0.033377,0.063302,0.482282,0.096578,0.043836,0.092276,0.063598,0.038795,0.030789,0.055167
0.037901,0.187849,0.060065,0.092179,0.098479,0.072854,0.136746,0.099567,0.073064,0.141295
0.063272,0.291074,0.094821,0.087398,0.058724,0.081465,0.105765,0.070034,0.088002,0.059445
0.032094,0.089183,0.332526,0.113700,0.085895,0.091684,0.099946,0.055496,0.038197,0.061279
0.045290,0.042093,0.070042,0.076185,0.027507,0.101085,0.346814,0.064649,0.172836,0.053497
0.096087,0.085974,0.033701,0.142855,0.079126,0.191483,0.191297,0.067653,0.042812,0.069012
0.073575,0.109709,0.277412,0.029031,0.056626,0.065875,0.186080,0.063841,0.048531,0.089320
0.021761,0.082993,0.427217,0.063986,0.176971,0.061543,0.054082,0.027754,0.035226,0.048468
0.052614,0.112214,0.317031,0.100686,0.048375,0.087088,0.077281,0.054870,0.111134,0.038708
0.060355,0.102111,0.283312,0.107252,0.065707,0.088389,0.084733,0.051694,0.095184,0.061263
0.058225,0.066411,0.227999,0.091417,0.042917,0.065915,0.184760,0.052793,0.093872,0.115691
0.031601,0.088414,0.588607,0.051522,0.015291,0.068239,0.059309,0.037678,0.025725,0.033613
0.063912,0.088021,0.096756,0.140522,0.089761,0.112944,0.151178,0.080274,0.053193,0.123439
0.058430,0.081917,0.198893,0.091829,0.054998,0.064753,0.218510,0.067500,0.084375,0.078795
0.051128,0.057657,0.376069,0.090465,0.045352,0.099591,0.063962,0.031421,0.134892,0.049463
