0.017589,0.014328,0.223766,0.050678,0.372740,0.090936,0.054586,0.039103,0.064326,0.071949
0.062368,0.069146,0.078402,0.120707,0.130574,0.133594,0.112062,0.144042,0.069090,0.080015
0.040198,0.043603,0.067618,0.171142,0.172665,0.148728,0.170048,0.048285,0.087581,0.050132
0.077463,0.102196,0.080177,0.090388,0.096971,0.111949,0.102651,0.135265,0.089624,0.113315
0.047722,0.050031,0.265968,0.077961,0.087687,0.103800,0.089830,0.114541,0.055076,0.107385
0.052289,0.021936,0.092255,0.167321,0.119822,0.142408,0.016109,0.164463,0.120168,0.103229
0.039354,0.008591,0.181727,0.037323,0.453986,0.045097,0.048615,0.042797,0.100133,0.042377
0.051513,0.067411,0.233982,0.104970,0.095291,0.076243,0.104856,0.106602,0.076552,0.082581
0.046486,0.071183,0.198361,0.085262,0.085965,0.102993,0.045669,0.086153,0.189989,0.087938
0.049886,0.072433,0.051112,0.061409,0.080703,0.380798,0.069219,0.083884,0.073252,0.077304
0.018740,0.034733,0.362664,0.034083,0.352726,0.032987,0.035010,0.078168,0.025714,0.025176
0.046082,0.061916,0.047653,0.056824,0.114048,0.299829,0.070300,0.076566,0.158759,0.068023
0.090909,0.016679,0.048555,0.123106,0.150190,0.264075,0.015784,0.131390,0.088211,0.071102
0.056987,0.078442,0.269324,0.071493,0.097869,0.113897,0.096770,0.071668,0.058241,0.085308
0.094678,0.103310,0.085139,0.088933,0.099620,0.121374,0.096935,0.104811,0.116634,0.088566
0.054954,0.099539,0.070233,0.083803,0.135294,0.115450,0.076138,0.134114,0.120411,0.110065
0.053912,0.073196,0.067527,0.088550,0.154501,0.127451,0.116572,0.140798,0.060337,0.117156
0.051687,0.033270,0.056794,0.081306,0.107140,0.276951,0.103745,0.115811,0.107109,0.066188
0.047291,0.085706,0.060209,0.103626,0.129467,0.240181,0.054545,0.102776,0.090460,0.085738
0.053241,0.045406,0.061514,0.084238,0.131329,0.267432,0.099642,0.079081,0.069263,0.108855
0.126165,0.032223,0.177147,0.091134,0.128722,0.130271,0.026840,0.122138,0.100461,0.064899
0.073546,0.079653,0.204180,0.115603,0.087591,0.113006,0.094577,0.062411,0.078944,0.090489
0.059773,0.087287,0.227474,0.093132,0.085617,0.106591,0.059709,0.122585,0.066381,0.091451
0.017628,0.032579,0.398211,0.030729,0.325981,0.023536,0.037017,0.090669,0.020408,0.023242
0.067849,0.094815,0.087622,0.083115,0.079665,0.185529,0.110996,0.115640,0.080310,0.094458
0.044242,0.060811,0.036010,0.065709,0.050001,0.448535,0.059635,0.123078,0.050575,0.061404
0.055332,0.117462,0.067358,0.121103,0.099164,0.123191,0.063590,0.144025,0.081150,0.127624
0.069887,0.079989,0.176254,0.101037,0.142811,0.110163,0.090737,0.071839,0.066073,0.091209
0.044088,0.040049,0.263025,0.061773,0.072570,0.112003,0.075890,0.062735,0.208595,0.059272
0.039258,0.026875,0.085735,0.121145,0.124098,0.286762,0.029545,0.074090,0.083582,0.128911
0.031847,0.009447,0.198293,0.034417,0.074861,0.513059,0.008280,0.066017,0.028094,0.035684
0.014622,0.003943,0.482376,0.035187,0.329085,0.019047,0.040324,0.024758,0.030476,0.020183
0.061490,0.060707,0.233230,0.088255,0.090447,0.098274,0.090490,0.144920,0.062915,0.069272
0.056587,0.084962,0.062928,0.067319,0.076125,0.307007,0.081281,0.103018,0.070076,0.090696
0.004644,0.009744,0.330071,0.008594,0.592977,0.013979,0.010764,0.008749,0.007630,0.012848
0.063918,0.104954,0.071816,0.120576,0.133098,0.135351,0.081328,0.110637,0.060176,0.118145
0.052232,0.039125,0.058902,0.077426,0.133992,0.290432,0.083739,0.112034,0.062885,0.089233
0.068494,0.079889,0.075028,0.071683,0.081660,0.310577,0.088831,0.071829,0.079599,0.072410
0.054312,0.054866,0.465856,0.050810,0.062135,0.058272,0.068051,0.050827,0.056254,0.078616
0.102514,0.096361,0.078384,0.131469,0.117446,0.097908,0.106014,0.097608,0.086724,0.085572
0.058696,0.077216,0.317082,0.061035,0.082620,0.074326,0.082912,0.079537,0.086153,0.080423
0.005281,0.009853,0.062415,0.006456,0.008419,0.007471,0.009431,0.081909,0.799567,0.009198
0.077418,0.071656,0.055827,0.101233,0.088523,0.103444,0.084973,0.268763,0.073611,0.074551
0.016556,0.004408,0.517407,0.024242,0.256273,0.028662,0.036977,0.046607,0.032939,0.035930
0.053509,0.091320,0.061887,0.114394,0.092718,0.227952,0.049497,0.113670,0.080208,0.114845
0.078696,0.041777,0.322366,0.042218,0.195521,0.036071,0.044159,0.160491,0.039379,0.039325
0.078844,0.047400,0.082480,0.134827,0.102592,0.099066,0.117586,0.151902,0.086094,0.099208
0.020234,0.048272,0.172566,0.025521,0.540316,0.035448,0.051250,0.034780,0.032606,0.039008
0.093610,0.094942,0.074761,0.083984,0.166238,0.110450,0.089075,0.076540,0.104676,0.105724
0.041963,0.061493,0.213823,0.073881,0.082654,0.099620,0.097811,0.197744,0.062007,0.069004
0.024044,0.004466,0.213990,0.035548,0.209750,0.346711,0.004199,0.069080,0.053439,0.038774
0.064144,0.088390,0.067841,0.112738,0.166256,0.136140,0.035852,0.138530,0.065762,0.124348
0.094273,0.084704,0.188321,0.095349,0.073915,0.094356,0.096285,0.090340,0.086407,0.096050
