0.000002,0.000024,0.000850,0.998486,0.000639
0.000049,0.000487,0.004798,0.948751,0.045915
0.000058,0.000173,0.003693,0.910703,0.085372
0.000025,0.000225,0.002518,0.981409,0.015823
0.000014,0.000138,0.001372,0.782131,0.216345
0.000002,0.000023,0.000516,0.779531,0.219928
0.000005,0.000037,0.000777,0.997291,0.001890
0.000026,0.000180,0.001732,0.562688,0.435374
0.000003,0.000034,0.000712,0.994569,0.004681
0.000028,0.000156,0.002494,0.941261,0.056060
0.000037,0.000271,0.004757,0.708679,0.286256
0.000023,0.000302,0.002429,0.562790,0.434456
0.000032,0.000242,0.004382,0.863489,0.131854
0.000001,0.000007,0.000183,0.456484,0.543325
0.000000,0.000006,0.000141,0.515511,0.484342
0.000047,0.000216,0.003615,0.940288,0.055834
0.000003,0.000027,0.000511,0.630723,0.368735
0.000018,0.000078,0.001479,0.690379,0.308046
0.000009,0.000095,0.002113,0.710986,0.286797
0.000008,0.000031,0.001424,0.912298,0.086239
0.000049,0.000286,0.003254,0.378066,0.618346
0.000060,0.000222,0.004951,0.904540,0.090226
0.000035,0.000263,0.004933,0.942190,0.052579
0.000000,0.000005,0.000134,0.734936,0.264925
0.000007,0.000056,0.001077,0.765165,0.233696
0.000000,0.000000,0.000004,0.903782,0.096213
0.000054,0.000270,0.002649,0.347210,0.649817
0.000032,0.000319,0.004569,0.760892,0.234188
0.000027,0.000317,0.002155,0.908094,0.089407
0.000006,0.000053,0.000752,0.717849,0.281340
0.000072,0.000794,0.008025,0.989276,0.001833
0.000034,0.000312,0.003977,0.640960,0.354717
0.000002,0.000024,0.000530,0.997178,0.002265
0.000027,0.000333,0.003065,0.802529,0.194046
0.000021,0.000202,0.002403,0.661932,0.335442
0.000011,0.000084,0.001014,0.635483,0.363407
0.000001,0.000009,0.000225,0.989730,0.010036
0.000020,0.000202,0.001986,0.589760,0.408033
0.000009,0.000080,0.001591,0.806248,0.192072
0.000025,0.000257,0.002160,0.297787,0.699771
0.000020,0.000288,0.004921,0.867911,0.126860
0.000002,0.000026,0.000572,0.975910,0.023490
0.000053,0.000352,0.003242,0.620284,0.376069
0.000001,0.000006,0.000245,0.975541,0.024207
0.000000,0.000003,0.000164,0.913865,0.085967
0.000009,0.000069,0.000941,0.849028,0.149954
0.000007,0.000055,0.001045,0.863563,0.135330
0.000026,0.000218,0.002957,0.904572,0.092227
0.000050,0.000344,0.003647,0.743435,0.252525
0.000093,0.000525,0.008501,0.987648,0.003233
0.000009,0.000082,0.000822,0.594496,0.404591
0.000068,0.000347,0.004778,0.780079,0.214729
0.000022,0.000217,0.002635,0.598162,0.398963
0.000087,0.000457,0.003819,0.658493,0.337144
0.000030,0.000230,0.002535,0.630665,0.366540
0.000001,0.000006,0.000149,0.482469,0.517375
0.000010,0.000153,0.002494,0.928226,0.069116
0.000031,0.000328,0.001441,0.358253,0.639946
0.000000,0.000000,0.000001,0.313351,0.686648
0.000027,0.000205,0.002440,0.814752,0.182576
0.000016,0.000170,0.002431,0.873329,0.124054
0.000000,0.000003,0.000071,0.992922,0.007004
0.000000,0.000000,0.000040,0.988905,0.011055
0.000025,0.000208,0.001411,0.591991,0.406365
0.000116,0.000946,0.008822,0.723301,0.266814
0.000001,0.000007,0.000252,0.949183,0.050557
0.000027,0.000344,0.001578,0.710970,0.287081
0.000021,0.000225,0.001773,0.688256,0.309725
0.000032,0.000276,0.003348,0.836675,0.159668
0.000007,0.000073,0.000982,0.902466,0.096472
0.000041,0.000272,0.003836,0.657562,0.338289
0.000028,0.000306,0.003900,0.682847,0.312920
0.000000,0.000004,0.000132,0.985934,0.013930
0.000009,0.000083,0.001851,0.929208,0.068850
0.000002,0.000023,0.000590,0.984833,0.014551
0.000045,0.000411,0.003341,0.774803,0.221401
0.000010,0.000081,0.001661,0.992422,0.005826
0.000004,0.000032,0.000625,0.434021,0.565319
0.000003,0.000053,0.000668,0.787590,0.211687
0.000085,0.000450,0.009278,0.985110,0.005076
0.000056,0.000273,0.005065,0.920768,0.073837
0.000003,0.000037,0.001099,0.873614,0.125248
0.000085,0.000519,0.004691,0.686031,0.308673
0.000000,0.000006,0.000195,0.906053,0.093746
0.000055,0.000217,0.004638,0.882754,0.112337
0.000032,0.000129,0.002730,0.950699,0.046411
0.000002,0.000020,0.000487,0.701046,0.298445
0.000020,0.000147,0.002374,0.843640,0.153819
0.000061,0.000378,0.005338,0.849720,0.144503
0.000020,0.000187,0.001102,0.876415,0.122276
0.000020,0.000135,0.001415,0.559806,0.438623
0.000071,0.000330,0.003624,0.742804,0.253172
0.000010,0.000109,0.001215,0.558647,0.440019
0.000022,0.000212,0.002126,0.902372,0.095268
0.000007,0.000059,0.000743,0.738388,0.260803
0.000015,0.000092,0.000888,0.611140,0.387866
0.000014,0.000116,0.001876,0.910926,0.087067
0.000015,0.000072,0.002010,0.906609,0.091294
0.000004,0.000044,0.001228,0.808938,0.189786
0.000003,0.000042,0.000529,0.907271,0.092155
0.000008,0.000070,0.001942,0.785988,0.211992
0.000007,0.000062,0.000624,0.932622,0.066685
0.000041,0.000177,0.002935,0.847853,0.148994
0.000003,0.000042,0.000567,0.892588,0.106800
0.000003,0.000032,0.000481,0.967664,0.031820
0.000021,0.000159,0.002092,0.653429,0.344299
0.000003,0.000039,0.000899,0.992884,0.006175
0.000061,0.000319,0.002972,0.617147,0.379501
0.000056,0.000548,0.007625,0.676033,0.315739
0.000000,0.000003,0.000153,0.991233,0.008610
0.000004,0.000050,0.000937,0.967588,0.031421
0.000006,0.000066,0.000934,0.961673,0.037321
0.000061,0.000854,0.010707,0.961100,0.027278
0.000036,0.000178,0.004120,0.945101,0.050565
0.000012,0.000153,0.001414,0.818762,0.179659
0.000001,0.000014,0.000308,0.886582,0.113095
0.000002,0.000029,0.000519,0.594246,0.405204
0.000066,0.000497,0.007468,0.990956,0.001012
0.000004,0.000058,0.000919,0.940424,0.058595
0.000064,0.000294,0.004414,0.797846,0.197380
0.000015,0.000131,0.002619,0.717754,0.279482
0.000001,0.000011,0.000224,0.801683,0.198081
0.000004,0.000047,0.000766,0.838080,0.161102
0.000028,0.000236,0.001626,0.419221,0.578889
0.000003,0.000026,0.000620,0.895575,0.103777
0.000031,0.000160,0.003853,0.931485,0.064470
0.000051,0.000468,0.003379,0.395770,0.600332
0.000014,0.000058,0.001806,0.951279,0.046844
0.000001,0.000006,0.000219,0.902725,0.097049
0.000033,0.000331,0.003570,0.611416,0.384651
0.000024,0.000136,0.001934,0.853400,0.144506
0.000054,0.000512,0.003033,0.616261,0.380140
0.000386,0.001382,0.010770,0.497519,0.489943
0.000011,0.000149,0.001085,0.876397,0.122359
0.000035,0.000409,0.004805,0.686611,0.308141
0.000136,0.000814,0.008806,0.923610,0.066633
0.000008,0.000062,0.001522,0.625037,0.373371
0.000078,0.000551,0.007800,0.876905,0.114666
0.000000,0.000000,0.000000,0.161514,0.838485
0.000016,0.000066,0.002933,0.927382,0.069603
0.000048,0.000275,0.003210,0.786862,0.209606
0.000010,0.000071,0.000705,0.536428,0.462786
0.000006,0.000062,0.001050,0.950488,0.048394
0.000001,0.000008,0.000239,0.878791,0.120961
0.000022,0.000175,0.001410,0.949248,0.049145
0.000018,0.000284,0.001517,0.913803,0.084379
0.000001,0.000016,0.000262,0.642301,0.357420
0.000025,0.000179,0.003305,0.728240,0.268249
0.000000,0.000000,0.000028,0.667700,0.332272
0.000049,0.000278,0.005141,0.804206,0.190326
0.000000,0.000000,0.000027,0.995440,0.004532
0.000024,0.000173,0.001869,0.787063,0.210871
0.000076,0.000836,0.010615,0.979389,0.009085
0.000036,0.000131,0.001764,0.706364,0.291704
0.000013,0.000176,0.000887,0.483819,0.515105
0.000072,0.000465,0.003207,0.624357,0.371899
0.000061,0.000299,0.004582,0.682617,0.312441
0.000026,0.000094,0.002567,0.775125,0.222188
0.000000,0.000000,0.000017,0.579595,0.420388
0.000002,0.000020,0.000510,0.918370,0.081098
0.000010,0.000157,0.001371,0.881562,0.116899
0.000016,0.000164,0.001744,0.710967,0.287108
